#samples	GA8877_human_CD4-m1_0_0.bed	GA8879_human_CD4-m1_0_0.bed	GA8878_human_CD4-m1_0_0.bed	GA8880_human_CD4-m1_0_0.bed
#allmappedreads	67201089	66375777	69211973	68546002
#normalizationreads	11358617	11009311	17336907	15653396
#arguments	/Program/Python_script/rpkmforgenes_update.py -a /Project/annotation/hg18/Genes/refGene.txt -i GA8877_human_CD4-m1_0_0.bed GA8879_human_CD4-m1_0_0.bed GA8878_human_CD4-m1_0_0.bed GA8880_human_CD4-m1_0_0.bed -o Human_CD4_stim_refGene_RPKM.txt -readcount -exonnorm	time:Thu May 12 11:57:21 2016	version:19 Oct 2012
#GeneSymbol	transcriptID	GA8877_RPKM	GA8879_RPKM	GA8878_RPKM	GA8880_RPKM	GA8877_CD4TCell	GA8879_CD4TCell	GA8878_Stim1	GA8880_Stim2
TAS2R8	NM_023918	0.0	0.0	0.0	0.0	0	0	0	0
TAS2R9	NM_023917	0.0	0.0	0.0	0.0	0	0	0	0
LSM14A	NM_015578+NM_001114093	69.1987971999	64.181568517	56.3296178814	54.4775724912	2932	2644	3638	3177
OSBPL5	NM_020896+NM_145638+NM_001144063	1.17353242412	7.09163244462	0.486423477432	1.14699049042	50	290	31	66
SIGLEC12	NM_033329+NM_053003	0.0	0.0	0.104995916718	0.240390948589	0	0	3	8
C15orf27	NM_152335	0.440377882408	0.0378625245905	0.0961740888295	0.213035079908	12	1	4	8
USP43	NM_001267576+NM_153210	0.0	0.0	0.0	0.0	0	0	0	0
GPR161	NM_001267611+NM_001267612+NM_001267614+NM_001267613+NM_153832+NM_001267610+NM_001267609	0.635103150146	0.163813462941	0.536129324419	0.368542468511	52	13	67	44
ABCC1	NM_004996	27.5398167303	31.6798564333	30.7693302795	32.959144762	2053	2289	3501	3386
PTP4A3	NM_007079+NM_032611	16.529177071	4.19114363443	2.43203008321	6.04787872905	238	59	54	120
SYTL2	NM_032943+NM_032379+NM_001162951+NM_206929+NM_206928+NM_206927+NM_206930+NM_001162953+NM_001162952	6.49324731601	6.19479948356	1.11794696366	0.724382490499	359	318	95	56
PLEKHN1	NM_032129+NM_001160184	0.0779264222469	2.11941791816	0.793105634413	1.50315046088	2	56	33	54
RPL8	NM_033301+NM_000973	661.870686573	447.932488989	828.388297912	620.025314103	6186	4315	11823	7986
LOC100507564+LRP8+MAGOH	NM_002370+NR_038953+NM_033300+NM_004631+NM_017522+NM_001018054	14.6579271791	18.9539382956	62.2688375369	60.0217755498	384	721	4120	3935
CDH15	NM_004933	0.0	0.0317706178708	0.0	0.0223448389603	0	1	0	1
LOC643770	NR_038383	0.241202406369	0.149313199714	0.0316057039866	0.10501462124	5	3	1	3
CECR3	NR_038398	0.0	0.0	0.0	0.0	0	0	0	0
LINC00308	NR_038400	0.0	0.0	0.0	0.0	0	0	0	0
GPR162	NM_019858+NM_014449	0.058149853583	0.0	0.137552646523	0.0	1	0	6	0
ZCCHC2	NM_017742	16.6135065357	19.9099979683	16.0148206106	18.9703933774	1046	1215	1539	1646
DCAF16	NM_017741	33.8566398834	29.3586914785	22.0677029484	18.1903349804	1749	1470	1740	1295
ZDHHC7	NM_017740+NM_001145548	9.16027592446	7.52626043044	10.1971376433	8.86939649759	335	262	560	450
RPL9	NM_000661+NM_001024921	130.167267595	106.874159596	138.81958453	120.536854757	1239	986	1776	1369
ARMCX5+ARMCX5-GPRASP2+GPRASP2	NM_001168485+NM_001168480+NM_001168479+NM_001199818+NM_022838+NM_001168482+NM_001168478+NM_001184875+NM_001184874+NM_001184876+NM_138437+NM_001004051	9.14307626127	6.01301836562	7.12518615509	10.2437920313	294	189	340	452
KRTAP16-1	NM_001146182	1.86955147022	2.39647365264	1.48469523232	0.164437309105	33	41	40	4
LRRC69	NM_001129890	0.133089763151	0.755218564942	1.04635663992	1.15889151179	2	11	24	24
GAS2	NM_001143830+NM_177553+NM_005256	0.180632749401	0.465909769036	0.118345113007	0.262146082307	4	10	4	8
FXR2	NM_004860	3.68425205593	4.47014871766	13.1311290826	9.2179314766	125	147	680	431
TNFSF10	NM_003810+NM_001190942+NR_033994+NM_001190943	11.241961118	27.5981718717	2.77165412727	20.7023519653	254	595	100	586
RTKN	NM_033046+NM_001015055+NM_001015056	0.712716146161	0.459580856942	0.496134436917	0.549493323515	16	10	17	17
STK31	NM_031414+NR_048542+NM_001260505+NM_032944+NM_001260504	0.0567382699197	0.832541946978	0.0	0.0205855738033	2	29	0	1
LRRC10B	NM_001145077	0.0	0.0	0.0	0.0	0	0	0	0
LYSMD2	NM_001143917+NM_153374	3.43414064387	2.73784989428	1.56852282877	2.62105218877	66	51	42	59
FAM76A	NM_001143915+NM_152660+NM_001143912+NM_001143914+NM_001143913	2.90154152328	3.40948572013	1.12891328514	1.52383616452	114	117	65	80
USP27X	NM_001145073	2.12023975217	3.56732598304	2.09436093294	2.98235298926	65	106	98	126
GCNT1	NM_001097634+NM_001097633+NM_001490+NM_001097635+NM_001097636	1.33893898049	3.4460469343	4.37580395198	7.59482781456	83	211	424	662
KLRD1	NM_001114396+NM_002262+NM_007334	3.53993034393	0.585474563028	3.26217817965	0.339583934369	131	21	182	16
CNTLN	NM_001114395+NM_017738	0.169634962722	0.198859327655	0.356023978712	0.430784857505	10	11	44	43
IP6K1	NM_153273+NM_001242829+NM_001006115	9.96528293979	9.48767429032	14.9558442173	11.0460916359	545	504	1126	831
DNM1P35+ODF3L1	NM_175881+NR_024595	0.172770436858	0.152787546665	0.0808528311964	0.107458191064	7	6	5	6
TGIF1	NM_174886+NM_173207+NM_173209+NM_173208+NM_003244+NM_170695+NM_173210+NM_173211	23.7467635764	19.422613393	13.4557596462	18.7298957037	473	312	350	457
TMEM129	NM_001127266+NM_138385	8.28756014766	13.50437587	8.51093087633	10.7865224374	260	398	396	454
KIAA0319	NM_001168377+NM_001252328+NM_001168374+NM_001168376+NM_001168375+NM_014809	0.0555907801987	0.0286772887517	0.418226536137	0.0482506756703	4	2	48	5
LIMK2	NM_005569+NM_016733+NM_001031801	98.3231586275	73.8040372052	16.2802303494	13.0291019151	3974	2899	1091	834
FOLR1	NM_016725+NM_016724+NM_000802+NM_016729	0.0	0.0	0.0	0.0	0	0	0	0
SF1	NR_033649+NM_001178031+NM_201995+NM_201997+NM_004630+NM_001178030+NM_201998+NR_033650	204.510046253	154.391182281	136.01413923	147.297703987	6580	4727	6524	6249
NPEPL1+STX16+STX16-NPEPL1	NR_037945+NR_037943+NR_037942+NM_001204868+NM_001134772+NM_001134773+NM_003763+NR_037941+NM_001001433+NM_001204873+NM_001204872+NM_024663	123.632268877	109.684913679	36.3133194337	41.3609761365	5552	5586	2754	3040
MIER1	NM_001146111+NM_001146110+NM_001077703+NM_001077702+NM_020948+NM_001146113+NM_001146112+NM_001077700+NM_001077704+NM_001077701	8.04848900774	7.34714325941	11.6182757856	11.3251748712	424	375	870	854
SYNCRIP	NM_001159674+NM_001159673+NM_001159676+NM_001253771+NM_001159677+NM_001159675+NM_006372	42.7932691198	37.2011980041	170.086487478	137.98494517	2280	1851	12754	10502
EFCAB4B	NM_001144958+NM_032680	10.4927394785	6.69332496212	9.29314564639	7.35979036035	294	208	431	331
MZT2B+SMPD4	NM_017951+NR_033232+NR_033230+NM_017751+NR_033231+NM_001171083+NM_025029	44.4267619155	36.4795217552	83.8850692488	41.6589089255	982	755	2468	1373
AKAP7	NM_016377+NM_004842+NM_138633	8.12255127991	10.5785621655	1.38906632306	2.44640259573	319	308	69	103
GYPC	NM_016815+NM_002101+NM_001256584	25.9242025018	21.3364241285	29.420883096	29.0478811484	400	302	630	569
NLRP2	NM_001174081+NM_017852+NM_001174083+NM_001174082	1.16734699352	1.26838917872	1.27729568026	1.92394830689	44	49	75	102
IFT140+TELO2	NM_016111+NM_014714	10.844964845	11.8667805969	19.8940076343	11.5330838367	433	465	1177	642
ATP5J+GABPA	NM_001003701+NM_001003697+NM_001003696+NM_001685+NM_001003703+NM_001197297+NM_002040	32.4574294864	37.4067168596	136.415487764	122.428369952	422	425	2047	1613
TRAF2	NM_021138	4.83305216978	8.21758123736	32.1966626371	31.6193013615	125	206	1271	1127
PCGF5	NM_001257101+NR_046435+NM_001256549+NM_032373+NR_046310	38.2810222537	56.5170208973	28.5815979321	31.852382275	1272	1571	1587	1467
S100PBP+YARS	NM_003680+NM_001256121+NM_022753	33.4245967304	40.9483317045	110.157770454	100.644846645	1328	1582	5783	4755
ZNF574	NM_022752	19.5423252749	13.4319089671	23.7832670138	17.0574691393	695	463	1291	836
PARP12	NM_022750	21.1562696264	25.9246733329	3.088663462	11.7791723336	911	1082	203	699
GPR56	NM_005682+NM_001145770+NM_001145772+NM_001145771+NM_201524+NM_001145774+NM_001145773+NM_201525	0.976483651698	0.823607999285	1.29033927884	1.88702122191	45	37	91	113
RBM34	NR_027762+NM_015014+NM_001161533	70.0955937961	64.0489683064	64.1316319193	60.901654436	864	762	1568	1293
IGLL5	NM_001178126+NM_001256296	11.4384911135	95.0884446732	2.14996202571	24.62829589	122	989	35	362
CHAMP1	NM_001164145+NM_001164144+NM_032436	8.37696273444	5.78109579563	23.6315807285	18.888868439	363	243	1563	1128
CASS4	NM_001164116+NM_001164115+NM_001164114+NM_020356	15.1056222319	17.9946774364	2.70348570511	4.73555142305	426	444	149	173
VCAN	NM_001164098+NM_001164097+NM_004385+NM_001126336	0.0839865367313	0.238291023452	0.0412690744876	0.0472963835887	9	22	3	8
CDH16	NM_001204746+NM_001204745+NM_004062+NM_001204744	0.217226700131	0.0	0.243977764295	0.0	7	0	12	0
SYTL5	NM_001163335+NM_138780+NM_001163334	0.0	0.0	0.0	0.0	0	0	0	0
RPL11	NM_000975+NM_001199802	1232.12770879	954.740942313	827.086128185	644.07863439	8873	6664	9091	6392
UGT2B7	NM_001074	0.0	0.0	0.0	0.0	0	0	0	0
AVPR1B	NM_000707	0.0	0.0	0.0	0.0	0	0	0	0
IL12RB2	NM_001559+NR_047583+NR_047584+NM_001258216+NM_001258215+NM_001258214	3.91131448044	5.86061932448	91.3768717868	104.702472504	178	258	6278	6465
CSNK1G2	NM_001319	23.3133278932	20.9251857622	14.7974895248	14.2330867532	769	669	745	647
CSHL1	NM_001318+NM_022581+NM_022580+NM_022579	0.0	0.0	0.0	0.0	0	0	0	0
CSE1L	NM_001316+NR_045796+NM_001256135	15.1566611331	16.2789393315	81.7478229019	64.0425060045	576	604	4685	3288
IL7R	NM_002185	338.605181591	268.883047748	24.476556496	28.067250209	17692	13617	1952	2021
MAPK14	NM_001315+NM_139014+NM_139012+NM_139013	18.453319112	16.2579862577	14.116451478	13.0039754459	981	805	1084	907
LDHC	NM_002301+NM_017448	0.0	0.0	0.0937892841878	0.0	0	0	2	0
RPS3	NM_001005+NM_001260506+NM_001256802+NM_001260507	1407.93555402	1275.70125587	1309.39922099	1082.05663659	20587	18140	29375	21913
CNTN1	NM_001843+NM_001256063+NM_001256064+NM_175038	0.0	0.0	0.0	0.0	0	0	0	0
SRD5A1	NM_001047	2.09986723919	3.73118121635	3.159174387	4.17615565324	54	93	124	148
KRT33A	NM_004138	0.0	0.0	0.0	0.0	0	0	0	0
NPTX1	NM_002522	1.18205593484	0.200475695772	7.10794087725	1.60972844556	73	12	670	137
NPPB	NM_002521	0.0	0.0	0.0	0.0	0	0	0	0
BPESC1	NR_026783	0.0	0.0	0.0	0.0	0	0	0	0
MEF2B+MEF2BNB+MEF2BNB-MEF2B+NR2C2AP+RFXANK	NR_027308+NR_027307+NM_005919+NM_001145785+NM_001145784+NM_001145783+NM_134440+NM_003721+NM_176880	24.991858033	38.8652483862	76.5887505333	71.9974083862	453	716	1762	1494
EPGN	NM_001270993+NM_001270992+NM_001270991+NM_001270989+NM_001270990+NR_073117+NR_073114	0.254539583158	0.072232363016	0.0470476425575	0.104215162459	9	2	2	4
DMTF1+TMEM243	NR_024549+NM_001142326+NM_001142327+NR_024550+NM_021145+NM_024315	101.857567878	87.4324335629	33.7685828197	45.0028064858	3507	2972	1784	1931
BMS1P2+BMS1P6	NR_024495+NR_072978	7.29282907489	3.82980744914	5.63784271208	6.28500015681	389	198	459	462
EHBP1+LOC100132215	NM_001142615+NM_001142616+NM_015252+NM_001142614+NR_027069+NR_033389	7.33515419638	5.7060062315	6.60178752147	6.54663659936	311	277	528	497
LOC284578	NR_027086	0.0	0.192196776328	0.0	0.0	0	5	0	0
EFCAB10+RINT1	NM_021930+NR_027068	13.0790383887	14.5903018103	8.77977906731	12.2258646862	345	293	420	517
GUSBP11+RGL4	NR_024448+NM_153615	21.9717217758	28.5150022551	10.215077303	8.78706269327	774	974	543	426
LOC90784	NR_026984	14.7735648544	14.9439228284	26.937525069	31.7233465047	613	601	1706	1814
SLC25A30	NM_001010875	9.24072196156	7.87476512667	5.15789923838	10.345428949	385	318	328	594
ARNTL	NM_001030273+NM_001178+NM_001030272	7.87208996538	9.64697821511	2.75771318457	2.93170487435	248	298	133	132
DMRTC2	NM_001040283	0.0	0.0	0.0	0.0	0	0	0	0
TICAM2+TMED7+TMED7-TICAM2	NM_001164468+NM_001164469+NM_021649+NM_181836	8.86903066506	5.81771739607	10.8108515768	15.1522041723	420	263	781	974
ACTR3C+LRRC61	NM_001164459+NM_001164458+NM_001142928+NM_023942	5.09276948376	9.10982042373	14.2413891126	22.3295699697	98	174	438	609
ITGAV	NM_002210+NM_001145000+NM_001144999	0.826477049553	1.32496416028	1.42451618596	1.53158967521	65	101	171	167
LOC374443	NR_046450+NR_046448+NR_046449+NR_046451+NR_046444+NR_046445+NR_002814+NR_046446+NR_046447	21.4540040555	28.4589030778	7.34796351822	8.94472357717	656	860	349	401
GUCY1B3	NM_000857	0.0	0.0838709108888	0.0177532809404	0.373590026827	0	3	1	19
GUCY1A3	NM_000856+NM_001130682+NM_001130687+NM_001256449+NM_001130685+NM_001130683+NM_001130684	0.474870427497	0.0391265115195	0.337047466797	0.454455606735	12	4	13	30
CD48	NM_001778+NM_001256030	150.75286173	150.68825289	128.266668693	152.837471201	1928	1945	2664	2851
GSTP1	NM_000852	21.963770271	15.3599330186	91.2169319519	73.0863762713	239	162	1515	1096
GSTM5	NM_000851	0.0560400243951	0.520362678825	0.0	0.121993433331	1	9	0	3
GSTM4	NM_000850+NR_024538+NM_147148	9.36723195217	25.6141389625	0.815422459624	5.32365803776	153	483	19	117
GSTM3	NM_000849+NR_024537	2.86870697084	3.67723554504	2.16426124065	1.57699073284	132	166	152	100
CD19	NM_001770+NM_001178098	0.0	0.0	0.029504045921	0.163385919661	0	0	1	5
TRIM34+TRIM6+TRIM6-TRIM34	NM_058166+NM_001003818+NM_001003819+NM_001198644+NM_001198645+NM_001003827+NM_021616+NM_130390	4.80261340791	5.99915547626	1.15601410063	1.82711008265	120	157	45	68
LDLR	NM_001195799+NM_001195798+NM_001195802+NM_000527+NM_001195803+NM_001195800	5.45550752552	5.52363713831	20.1728572488	42.0943019077	327	299	1623	3104
FBXL12	NM_017703	15.4020499877	15.1060024405	14.7315517407	12.4525302085	324	308	473	361
NCAPD3	NM_015261	6.0943951454	7.87590499472	25.6860486708	19.8433292554	388	486	2496	1741
GDAP2	NM_017686+NM_001135589	7.27361771288	8.03395014455	5.97681872262	8.18315270703	482	450	639	683
GPR87	NM_023915	0.0	0.0	1.3670144566	2.14488410123	0	0	36	51
IFNA1	NM_024013	0.0	0.0	0.0	0.0	0	0	0	0
TPD52	NM_001025252+NM_005079+NM_001025253	3.4877294728	5.98818005752	7.69266397903	6.59709628084	155	264	529	402
RPS15A	NM_001030009+NM_001019	961.22961041	751.984024777	465.433793348	408.883751948	5226	3976	3886	3074
AP1G1	NM_001030007+NM_001128	19.1937384744	22.6715266912	24.6105349244	25.9402819965	1491	1707	2918	2777
ATAT1	NM_024909+NM_001254952+NM_001031722	3.99047898218	8.26623497182	11.3230891126	9.47294779683	101	219	447	331
CXorf65	NM_001025265+NR_033212	47.4132281227	42.5325364529	8.37085311935	18.5422641887	475	413	128	256
MCFD2+TTC7A	NM_139279+NM_001171509+NM_001171508+NM_001171506+NM_001171507+NM_001171511+NM_001171510+NM_020458	31.4748945876	25.8025187304	33.980869706	31.5915613842	1744	1383	2771	2362
MRPS11	NM_022839+NM_176805	6.97976450409	14.2208968526	23.7100685087	19.1949609986	119	235	617	451
SLAMF7	NM_021181	5.73230182543	6.56371160202	9.61701977063	17.8884522292	173	192	443	744
LOC100127983+NECAB1	NM_022351+NM_001190972	0.0856409322225	0.15904470203	0.0561093480307	0.310953691228	5	9	5	8
TMEM209	NM_032842	10.0083689605	11.1714633768	20.5176295422	17.6784486856	403	436	1261	981
FKBP1A+FKBP1A-SDCBP2+SDCBP2	NM_080489+NM_001199784+NR_037661+NM_015685+NM_001199786+NM_000801+NM_054014	80.4919317289	83.4529403963	327.631431766	278.100402375	1444	1449	8775	6765
FBXO38	NM_030793+NM_001271723	10.2526819483	9.49638824964	7.73376296823	7.02890195271	489	439	563	462
HRASLS5	NM_054108+NM_001146728+NM_001146729	0.11609964291	0.0	0.0	0.0	4	0	0	0
AKAP1	NM_003488+NM_001242903+NM_001242902	11.5160091362	11.6312279515	23.1801046304	31.8191762446	519	514	1568	1930
PPP6R2+SBF1	NM_001242900+NM_014678+NM_001242898+NM_001242899+NM_002972	35.3997268437	30.7662773419	17.1820999168	18.3696947371	2453	2195	1970	1706
SIGLEC6	NM_198845+NM_001177548+NM_001177549+NM_001245+NM_001177547+NM_198846	0.0	1.85172909549	0.0	0.0	0	36	0	0
ZPBP2	NM_198844+NM_199321	0.0401820530921	0.0	0.157956393726	0.0874722427031	1	0	6	3
LOC284385	NM_001242812	0.816063757645	4.11072644977	1.22657359937	0.87082735261	17	83	39	25
SFTPB	NM_198843+NM_000542	0.898988636172	0.272471819312	0.548370092936	0.522638897634	32	11	27	30
FAM120A+FAM120AOS	NM_198841+NM_014612	34.5658835594	43.0560004689	56.7706299408	53.3063271618	1623	2015	4271	3798
CSDE1	NM_001242893+NM_001242892+NM_001242891+NM_001130523+NM_007158+NM_001007553	145.93532294	134.079769544	187.610011381	182.414014588	6482	5657	12355	10869
ACACA	NM_198839+NM_198834+NM_198837+NM_198838+NM_198836	9.11035735607	7.6136634436	26.2181677558	29.6109973983	980	837	4304	4416
ZNF322	NM_001242799+NM_001242798+NM_001242797+NM_024639	0.950388555716	0.961686116073	0.754383603043	0.619056067205	52	51	63	46
TMEM139	NM_001242776+NM_153345+NM_001242777+NM_001242775+NM_001242774+NM_001242773+NR_040003	0.257644997892	1.18845308027	2.19834614594	0.150385815884	8	36	64	6
EPDR1	NM_001242946+NM_017549+NM_001242948	0.0	0.455795421883	0.144864988972	0.391806559425	0	9	6	11
FAM47E+FAM47E-STBD1+STBD1	NM_001242936+NM_001242939+NM_001136570+NM_003943	0.238668595933	0.86184395181	0.918664608421	0.671094792346	8	28	47	31
FGF11	NM_004112	0.907951599666	2.44226532006	0.042490172947	0.141179877541	28	73	2	6
FDX1	NM_004109	7.75746693321	7.2838496712	8.17215314411	6.88447675428	278	253	447	340
KCNAB1	NM_172160+NM_003471+NM_172159	3.36932634985	3.26230733368	1.7234254334	2.01233549404	130	122	111	107
POU5F1P4	NR_034180	3.41425047036	2.01290206262	1.54453559627	1.35672181205	42	24	29	23
CXorf27	NM_012274	0.0	0.0	0.0	0.0	0	0	0	0
ERV3-1+ZNF117	NM_015852+NM_001007253	10.8548865231	5.61474267538	3.82376161047	6.3519847619	484	276	249	388
CRYL1	NM_015974	1.99421842974	3.08623749791	0.345851890726	1.10658311744	34	51	9	26
GAL	NM_015973	0.0	0.0	0.370696720922	1.06746867563	0	0	5	13
NAT9	NM_015654	12.8184606841	12.5469540755	14.2124529687	14.4803494398	273	259	462	425
PHF19	NM_015651+NM_001009936	24.0890142932	30.6587796419	16.9798640394	23.7534238331	1215	1517	1335	1640
C9orf78	NM_016520	84.8911736541	71.2468163908	98.9577547249	88.3059554996	1753	1426	3119	2513
ERGIC3	NM_015966+NM_198398	64.253393063	67.9056391247	73.1358567518	43.361607207	986	1010	1714	917
SPDL1	NM_017785	3.63114983716	6.53910075987	16.5233719792	12.4797559355	110	192	764	521
KIAA1704	NM_018559	6.26138574292	6.65580750161	11.9753149606	10.3260605475	99	102	289	225
MPLKIP	NM_138701	5.33285447876	6.46732961212	15.1403413545	13.8494309201	57	67	247	204
ITGB1	NM_033668+NM_133376+NM_002211	38.6160270048	59.7730023241	13.3524551035	17.4814068135	1615	2420	852	1059
DRD3	NM_033663+NM_000796	0.59050467169	0.117887341327	0.0	0.165824515477	11	2	0	4
TP73+TP73-AS1	NM_001204185+NM_001204184+NM_001204186+NM_001204188+NM_001204187+NM_005427+NM_001126241+NM_001126240+NM_001126242+NM_001204191+NM_001204189+NM_001204190+NM_001204192+NR_033710+NR_033712+NR_033711+NR_033709+NR_033708	16.1425541501	10.7340118685	13.0408665571	11.8218597255	1102	714	1450	1186
PNLIPRP2	NM_005396	0.0	0.0	0.0	0.0	0	0	0	0
CARD9	NM_052814+NM_052813	0.0	0.050072875685	0.163015760082	0.140868565794	0	1	6	4
TAS1R3	NM_152228	0.0344036257619	0.390447112707	0.04508042968	0.0998575921649	1	11	2	4
TAS1R3	NM_152228	0.0	0.0	0.0	0.0	0	0	0	0
MALSU1	NM_138446	15.2756199477	11.3089092322	38.8101300211	22.0843662084	131	94	508	261
KCTD12	NM_138444	4.4464079962	4.09232759571	11.8098257629	9.72034887983	315	281	1277	949
CA12	NM_001218+NM_206925	0.0	0.0230421604497	0.0	0.0	0	1	0	0
GUCA1A	NM_000409	0.0	0.0	0.0	0.0	0	0	0	0
MIR5003	NR_049799	0.0	0.0	0.0	0.0	0	0	0	0
FOXI1	NM_012188+NM_144769	0.191722296003	0.0	0.0	0.0	5	0	0	0
FOXE3	NM_012186	0.0	0.0	0.0	0.0	0	0	0	0
FOXD3	NM_012183	0.0	0.0	0.0	0.0	0	0	0	0
MXRA7	NM_001008528+NM_001008529+NM_198530	10.2253918951	3.90198136428	4.88115959519	2.91802454886	206	84	143	86
NSMF	NM_001178064+NM_001130969+NM_015537+NM_001130970+NM_001130971	17.6915529893	11.871994994	19.3758501826	19.0104964325	728	472	1202	1079
SLC35A3	NM_001271684+NM_012243+NM_001271685	3.16255194561	4.39279590537	2.44016971846	3.35818615319	215	277	263	304
EID1	NM_014335	120.121924906	134.836507849	182.227080383	145.854492233	2853	3104	6606	4774
TAF4	NM_003185	7.01952162961	6.47679879917	10.7932659606	7.93717359287	369	330	866	575
CLCN5	NM_001127899+NM_001272102+NM_001127898+NM_000084+NR_073607	0.902825333617	0.821837925746	2.85167942969	3.01426319805	104	86	477	453
SLC11A1	NM_000578	1.34846672408	0.471610573689	0.0	0.0	59	20	0	0
F3	NM_001993+NM_001178096	0.0394262777988	0.284740427876	0.103323618048	0.0	1	7	4	0
ACTG2	NM_001615+NM_001199893	0.0	0.453405306951	0.383896238107	0.431972239885	0	6	8	9
ACTA2	NM_001613+NM_001141945	10.7940802077	14.5043623492	5.71015046524	14.337607224	174	218	148	305
ACP2+NR1H3	NM_001610+NM_001131064+NM_001251935+NM_001251934+NM_001130102+NM_005693+NM_001130101	8.16425214913	8.08707236217	10.0790345867	14.8434190863	195	200	376	490
SI	NM_001041	0.0	0.0	0.0	0.0	0	0	0	0
NDUFS5	NM_004552+NM_001184979	61.9532869516	46.4573867205	130.416728981	109.853257889	400	291	1282	975
NDUFB10	NM_004548	25.0096096245	35.055754457	53.2116262348	34.9207515607	198	269	643	381
FOXF1	NM_001451	0.0	0.0	0.0	0.0	0	0	0	0
FHL1	NR_027621+NM_001449+NM_001159702+NM_001159703+NM_001159700+NM_001159704+NM_001167819+NM_001159701+NM_001159699	4.22764664392	11.8181422516	2.74666012958	7.53814324356	116	282	119	277
FHL2	NM_001450+NM_001039492+NM_201557+NM_201555	0.39511932364	0.203827881079	0.906045797722	0.525637799106	6	3	21	11
FABP7	NM_001446	0.0	0.0	0.0	0.0	0	0	0	0
FABP6	NM_001130958+NM_001040442+NM_001445	0.0	0.0	0.0	0.0	0	0	0	0
ZNF221	NM_013359	0.10886918177	0.187205681147	0.0951037259283	0.289663165895	3	5	4	11
ZNF222	NM_013360+NM_001129996	1.12049481504	0.407927918476	0.0740123008773	1.20024286801	21	7	2	31
CCRL2	NM_003965+NM_001130910	1.47664978104	0.945621478812	0.470712697478	1.40404163929	34	18	13	38
CCRL2	NM_003965+NM_001130910	0.0	0.0	0.0	0.0	0	0	0	0
TRAPPC2	NM_001128835+NM_014563+NM_001011658	11.5636062989	10.8209344105	3.3317972022	8.17535154511	371	340	161	366
PLP1	NM_001128834+NM_000533+NM_199478	0.182574431491	0.125578130566	0.0	0.0220803315492	6	4	0	1
ZBTB4	NM_001128833+NM_020899	70.9364097799	79.0012061387	25.9712124295	21.0831924964	4607	4962	2578	1961
ACADVL+DLG4	NM_001128827+NM_001365+NM_001270447+NM_000018+NM_001033859+NM_001270448	49.1728724461	50.3905219848	42.9491666972	40.5333375281	1193	1193	1757	1369
ARHGAP9+GLI1	NM_001160045+NM_005269+NM_001167609+NM_001080156+NM_032496+NM_001080157	95.505391796	104.411558414	32.882277882	34.0143546724	3188	3083	1428	1423
DALRD3+WDR6	NM_018031+NM_018114+NM_001009996+NM_001276405	45.3207308214	49.9197602904	58.4268840102	58.5914936516	2399	2450	4000	3863
C21orf91+C21orf91-OT1	NR_038870+NR_038871+NM_017447+NM_001100421+NM_001100420	9.58424865047	11.3495972903	11.2837632478	13.5512688957	317	442	562	640
L3MBTL1	NM_032107+NM_015478	3.27906933353	5.77118494147	0.772489955588	1.19001937192	119	203	46	56
PAMR1	NM_015430+NM_001001991	0.0	0.0	0.0	0.0	0	0	0	0
CD7	NM_006137	37.3976529127	24.2832762252	67.0315596066	46.1577320987	545	343	1491	927
CAPZA1	NM_006135	18.4753120572	15.8127582945	37.3870101319	33.5273870134	575	477	1776	1438
ZNF818P	NR_073396	1.31109863158	2.41758697889	0.237593576388	0.303630677697	47	84	13	15
PAX6	NM_001258462+NM_001258465+NM_001258464+NM_001258463+NM_000280+NM_001127612+NM_001604	0.340240354387	0.796580739465	0.0600156273859	0.246889548659	26	59	7	26
TNIP1	NM_001258456+NM_001252392+NM_001258455+NM_001258454+NM_001252393+NM_001252385+NM_006058+NM_001252386+NM_001252391+NM_001252390	47.7951768948	59.2327160832	128.483946035	115.142533005	1358	1621	5601	4338
