V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	logFC	logCPM	PValue	FDR
PPP3CA	NM_001130691+NM_001130692+NM_000944	10.7126964426	12.0372758133	2.14387368344	2.95392369789	556	602	169	214	-2.14261932533904	4.99064416957073	1.62563823908719e-07	2.62441597638614e-06
GIMAP8	NM_175571	20.9658906282	18.820670691	4.85668172596	6.25391410367	939	817	332	386	-1.8393199277514	5.65109115773659	1.66473768759545e-07	2.68555581977511e-06
MC1R	NM_002386	5.05676680923	5.59824121655	0.241963642169	0.494744585382	178	191	13	24	-3.84796205501242	3.15047745036569	1.66735604428123e-07	2.68779760270094e-06
GVINP1	NR_003945	25.5860154801	48.6248160544	2.62874190893	8.99041640307	2538	4675	398	1229	-2.67232520324952	7.54167820520847	1.67283688956925e-07	2.69464705149686e-06
NCAPD3	NM_015261	6.0943951454	7.87590499472	25.6860486708	19.8433292554	388	486	2496	1741	1.71339448875905	6.38689815943696	1.71268392522828e-07	2.75680359561211e-06
DPP4	NM_001935	36.457125255	42.2020359089	8.41542388776	14.3656860393	1615	1812	569	877	-1.78614729067427	6.62612459775511	1.71859195973241e-07	2.76427934699607e-06
UTP3	NM_020368	49.9014385101	61.4749501588	144.882727304	173.377130221	1175	1403	5207	5626	1.51985218767202	7.79936930356274	1.74226746455405e-07	2.80030130691549e-06
GLTSCR1	NM_015711	18.055716987	19.783977281	6.37208220904	5.42105883675	1177	1250	634	487	-1.67503070327737	6.15457793319387	1.76245891363401e-07	2.83067465020146e-06
ZNF33B	NM_006955	7.04842983566	10.4736017104	1.94591513341	1.94074939918	477	687	201	181	-2.16290113061555	4.99411980458358	1.781975553333e-07	2.85992041299775e-06
ACLY	NM_198830+NM_001096	18.1250524425	26.9576007634	64.4051209777	73.238163677	890	1283	4827	4956	1.61792410107794	7.6262490931722	1.78936950479942e-07	2.86968166550493e-06
SMAD3	NM_005902+NM_001145102+NM_001145103+NM_001145104	50.9877128517	58.8843204849	18.5761448002	20.8301455808	3621	4055	2016	2056	-1.46745437581263	7.86673896127076	1.81159025980432e-07	2.90318951891719e-06
MDS2	NR_027042	14.4874103572	11.1439695794	0.112327964509	0.684248140664	169	126	2	11	-5.00182152612376	2.7776971419718	1.83368663561312e-07	2.9364491327992e-06
TFAM	NM_003201+NM_001270782+NR_073073	11.5671521719	8.671456709	36.18598226	28.9232317314	687	501	3283	2371	1.68758370416801	6.80934778447144	1.93419273978507e-07	3.09513285901963e-06
SYTL2	NM_032943+NM_032379+NM_001162951+NM_206929+NM_206928+NM_206927+NM_206930+NM_001162953+NM_001162952	6.49324731601	6.19479948356	1.11794696366	0.724382490499	359	318	95	56	-2.7294214569871	4.12672461995506	1.9438094381869e-07	3.10824791376743e-06
VMA21	NM_001017980	5.52101918548	4.94820665015	18.3783231316	16.9691594998	297	258	1509	1258	1.75860194472039	5.76858942606561	1.97963135352585e-07	3.16321664414741e-06
TMEM119	NM_181724	2.34683422413	4.20363737933	0	0.0946077668826	72	125	0	4	-6.05217314244307	2.17922670938289	1.98527671441539e-07	3.16992176115597e-06
AK5	NM_174858+NM_012093	17.4011898201	17.3036229085	2.9877539677	4.43824951871	593	616	154	231	-2.19280028851951	5.04355801340499	1.98776067736988e-07	3.17157292614632e-06
SLC25A5+SLC25A5-AS1	NR_028443+NM_001152	40.6792032286	26.6916225074	125.052494621	100.057972574	615	399	2936	2130	1.7576832566938	6.63508244415433	1.98948549330611e-07	3.1720113094804e-06
DOT1L	NM_032482	7.25764287427	7.19475036769	24.2558689306	19.5964448029	613	589	3127	2281	1.60692159356926	6.76502966209671	1.99713374860559e-07	3.18188643486871e-06
ANKRD40	NM_052855	14.1276108417	14.4451298332	41.1192559014	42.0171837272	669	663	2972	2742	1.54492834946233	6.8665756989928	2.00498551237125e-07	3.19034852060088e-06
SNRPD2	NM_177542+NM_004597	73.541115543	49.4571106057	227.657629476	184.864568694	631	414	2993	2184	1.74568244306444	6.669196457953	2.00536192723484e-07	3.19034852060088e-06
ZNF331	NM_018555+NM_001079906+NM_001253798+NM_001253799+NM_001253800+NM_001253801+NM_001079907	41.7182543158	11.4599134679	8.02581463541	6.18591862815	2500	1043	659	529	-2.13630358848069	6.60277282644578	2.01994389844445e-07	3.21121168448199e-06
GSTM2P1	NR_002932	10.8498617654	15.2719626145	0.710850120473	1.0122448086	140	191	14	18	-3.90672395665072	2.99106134059268	2.02379460280419e-07	3.21499687264645e-06
ARPC1B+PDAP1	NM_005720+NM_014891	99.0049925074	94.9142270286	262.510836122	222.13378071	2466	2186	10723	8325	1.47280833716766	8.61580033380604	2.0266668213133e-07	3.21722327403689e-06
HIST1H1D	NM_005320	299.694765983	483.152468602	103.037849123	32.723024512	2645	4133	1388	398	-2.50946754286651	7.47516672267249	2.02930214136686e-07	3.21907065572155e-06
PDIA3P	NR_002305	27.8922601648	30.4649196431	83.5390403609	86.7104410099	665	704	3040	2849	1.54940584973093	6.90934366856031	2.04639749066735e-07	3.24383660205422e-06
MIR4687+STIM1	NM_003156+NR_039835	49.8407320085	43.9989540217	17.1698495667	12.4192316125	2286	1956	1202	785	-1.65960377539573	6.96310105194623	2.06407189703237e-07	3.26948390641442e-06
EVI2A	NM_014210+NM_001003927	21.2962661789	16.1782004354	4.42303639581	4.49792540855	714	518	227	203	-2.07465279805478	5.09265780873593	2.07872902377574e-07	3.29031819067253e-06
EXOSC3	NM_016042+NM_001002269	7.22100522924	10.3117485426	38.9444591803	31.5428898316	151	209	1243	909	2.01668763372622	5.34912916598817	2.10732732208486e-07	3.33317318659481e-06
CCDC92	NM_025140	58.7744212798	52.1791201268	18.8836589728	14.6794002064	1197	1030	587	412	-1.71970708170753	6.02021790892609	2.13730410752761e-07	3.37814503989643e-06
ACSS1	NM_001252676+NM_001252675+NM_032501+NM_001252677	21.9013692273	30.2615789366	3.71878594037	5.0919426317	627	841	237	293	-2.01686996949735	5.35599688280045	2.17981875454323e-07	3.44285453109264e-06
PELI2	NM_021255	7.71267561166	4.56074582108	0.789865161954	1.09912599536	499	286	78	98	-2.70304214643889	4.34327377883383	2.18406578597771e-07	3.44707352584866e-06
LRRC8B	NM_001134476+NM_015350	8.1555132346	5.34755066027	19.063989682	31.2378038657	753	497	2638	3881	1.83986027654752	7.00019713485158	2.21863759356083e-07	3.49911300354313e-06
MPHOSPH10	NM_005791	21.2214439101	20.6154361456	57.8196783705	65.8891033512	599	564	2491	2563	1.56669236753149	6.68743920384121	2.22834767807665e-07	3.5118952059025e-06
ATAD3A	NM_018188+NM_001170535+NM_001170536	2.14643154695	8.53140179043	49.9574136196	29.6184325179	62	242	2176	1164	2.88624288535557	5.83743122460546	2.28268265361473e-07	3.59493758443644e-06
C11orf21	NM_001142946+NR_024621	42.9477704275	20.1524822828	2.62647312417	0.197695518175	1095	496	103	7	-4.45259431806892	5.21745505470271	2.29475324795275e-07	3.61134728769542e-06
IL23R	NM_144701	0.156430132062	0.419622798296	6.53875292054	4.10909201149	5	13	319	181	4.2114834914414	3.02540721236157	2.29790346026045e-07	3.61370511813066e-06
SPRY1	NM_199327+NM_001258038+NM_001258039+NM_005841	2.96965307389	0.463429573942	28.0882363554	14.5122540664	81	12	1321	585	3.77764549540405	4.94672268917244	2.31681774383509e-07	3.64083248178107e-06
TKT	NM_001135055+NM_001064+NM_001258028+NR_047580	12.1987252847	9.98879688211	31.6205718607	41.2500166253	349	265	1472	1557	1.75017173293923	5.90743606571488	2.32086232282207e-07	3.6445702305623e-06
GP5	NM_004488	2.09196304064	2.88645113389	0.0660525734618	0.0731564781992	83	111	4	4	-5.10323719979195	2.17731709826252	2.32679356488904e-07	3.65126321606512e-06
TECPR1	NM_015395	20.6266893342	12.8224388782	4.98993275169	3.8141298248	1346	811	497	343	-1.92427837861544	5.92922129122627	2.33769450089055e-07	3.6657395847298e-06
TNNT3	NM_006757+NM_001042781+NM_001042782+NM_001042780	3.91661856346	4.92988086546	0	0	50	61	0	0	-9.10148046884503	1.35089244956911	2.35622313272494e-07	3.69214763813453e-06
ABCA2	NM_001606+NM_212533	6.01869263415	9.75476210217	1.16918180424	2.0831425185	543	853	161	259	-2.27268219188554	5.23630297788028	2.37630025465373e-07	3.72094259631713e-06
PDIA4	NM_004911	17.297611595	22.3080428378	56.0586367364	61.9145739887	580	725	2869	2861	1.58084664906303	6.86379163217817	2.40993293934482e-07	3.77090722805206e-06
CCNG2	NM_004354	2.73412665605	3.84966561678	0.16859454812	0.338442262155	170	232	16	29	-3.69087686205053	3.28380082293079	2.49343726207705e-07	3.89878056525629e-06
ACTG1	NM_001614+NM_001199954+NR_037688	304.421889516	340.534240501	825.32919029	807.190650817	6575	7136	27307	24179	1.35184662173389	10.0867419189359	2.50138252535355e-07	3.90841019586491e-06
PDCD5	NM_004708	13.9929343033	13.0834455213	77.5438621485	59.230100942	96	87	812	560	2.34097900680158	4.64401196401451	2.53293244221989e-07	3.95488202523627e-06
DTX4+MPEG1	NM_015177+NM_001039396	2.1182382218	16.4622041761	0.204540460197	0.566328679813	111	815	16	40	-4.57155595559281	4.4325860785785	2.54424586588504e-07	3.96971314666443e-06
FBLN5	NM_006329	5.51705845939	4.76066962248	0.0876269043304	0.339678892603	165	138	4	14	-4.58297925105943	2.83065852073229	2.57076298140735e-07	4.00822809823847e-06
FAM222A	NM_032829	0.0560757242857	0.0578549022246	4.79445492257	1.52588935452	2	2	261	75	5.73692934774113	2.40914403058612	2.60286681283199e-07	4.05539255916664e-06
LOC254128+MKI67IP	NR_037858+NR_037857+NR_037856+NM_032390	18.2031189674	22.9684769845	67.1719921365	59.7548815488	327	429	1987	1617	1.69356160705694	6.16304309801706	2.61889144944614e-07	4.0774555485149e-06
SH2B1	NM_001145796+NM_001145795+NM_001145797+NM_001145812+NM_015503	12.4477493398	20.8931630281	5.68836756166	5.12509606342	688	750	291	280	-1.88659308754197	5.35310022433638	2.65170202731215e-07	4.12560326084304e-06
CHD6	NM_032221	37.9476462738	30.0063623412	12.5254600494	11.4067402502	4478	3432	2256	1855	-1.50337066791609	7.90074303611916	2.66493533110249e-07	4.14324522870412e-06
IGFBP4	NM_001552	3.46485746537	1.7873956376	12.8465313364	23.5993277859	88	44	498	826	2.78477290796107	4.55404667125231	2.6992702613452e-07	4.19364609140102e-06
ANP32C	NM_012403	26.4741050656	30.5350818744	120.5152512	88.2594603553	212	237	1473	974	1.88053837013651	5.55864970247294	2.81755639260796e-07	4.3743112908658e-06
SGTA	NM_003021	9.1651704865	7.33720118536	32.5153065905	28.2855256813	241	187	1305	1025	1.88361849162403	5.49244615227824	2.82785998957568e-07	4.38719413276369e-06
NSUN2	NM_017755+NM_001193455+NR_037947	10.6262821703	15.3750249022	37.9915104188	43.104568006	407	559	2199	2240	1.64709249677527	6.48050901609257	2.83029314546317e-07	4.38785702034067e-06
MESDC1	NM_022566	7.35821500256	8.39550292065	39.2854446128	21.7552823587	255	282	2078	1039	1.9639729970567	5.88166807971629	2.83944323492247e-07	4.39892498328109e-06
LEPROTL1	NM_001128208+NM_015344	79.3637764247	58.3161230472	19.145750674	17.1487757782	2081	1390	828	774	-1.67093193289162	6.67139616931423	2.87687774567384e-07	4.45229467491007e-06
IL1RN	NM_173841+NM_173843+NM_000577+NM_173842	0.0543322586507	0	3.34235306215	4.22168938904	1	0	101	113	6.92700475021309	1.80708033338591	2.87796327786187e-07	4.45229467491007e-06
TALDO1	NM_006755	11.8282322448	14.8342203443	58.7013019839	44.9191664276	167	203	1265	874	1.96679860909706	5.34878299020963	2.98063327323874e-07	4.60750003773732e-06
RABGAP1L	NM_014857+NM_001243765+NM_001243763+NM_001035230+NM_001243764	32.9574894445	37.6439020219	11.4460160065	14.6234151615	1480	1687	714	818	-1.59718227297806	6.55707027119723	2.98250059585648e-07	4.60750003773732e-06
HYAL2	NM_033158+NM_003773	0.483006314998	1.31378239316	13.0608010165	8.41164497311	11	29	454	264	3.59079835311166	3.57465914851544	3.04534544563823e-07	4.70126546389106e-06
C1orf63	NM_020317	36.4775420772	49.9732084458	7.16575739191	12.3843181316	607	806	182	284	-2.1411525666158	5.27725844370733	3.05119012311409e-07	4.70696642758256e-06
CCDC137	NM_199287	17.332132118	18.4852999503	57.0510694412	51.8526298099	415	429	2085	1711	1.6097580872498	6.2581256665684	3.07325508993095e-07	4.73688304294911e-06
SREBF2	NM_004599	31.4862686066	31.472744349	78.8450747651	90.6480715117	1540	1492	5886	6110	1.43171912395758	7.96849718629138	3.07491379245154e-07	4.73688304294911e-06
STK17B	NM_004226	106.602191844	105.175023073	40.6164860243	38.713134538	6426	6145	3737	3216	-1.4122092682078	8.5931077283834	3.12240190854712e-07	4.80665318433978e-06
RAB8B	NM_016530	12.0094059663	15.613821674	46.6294348565	36.5874530643	665	838	3941	2792	1.59998062291842	7.08157992969436	3.13788504473482e-07	4.82709109378159e-06
FNDC9	NM_001001343	29.4843309669	26.1046460992	7.94937053352	5.04821042519	712	611	293	168	-2.08888021505429	5.19229792971099	3.15718581863132e-07	4.85336892358118e-06
PART1+PDE4D	NM_001197219+NM_001104631+NM_001197221+NM_006203+NM_001165899+NM_001197223+NM_001197222+NM_001197220+NM_001197218+NR_024617+NR_028509+NR_028508	20.4836219215	12.6465537141	5.18919350118	4.44151130913	1922	1158	752	565	-1.78727234939266	6.47218317858416	3.19343530699425e-07	4.90564588065304e-06
SVIL	NM_003174+NM_021738	15.7109452632	11.5528712861	4.63596337796	3.5759572677	1263	937	566	396	-1.75670442391911	5.99417691091693	3.23481370328292e-07	4.9657227901273e-06
APOL2	NM_145637+NM_030882	20.8595063378	25.0583237532	58.6897095743	81.8818326697	603	741	2733	3262	1.60875126865005	6.92716800534592	3.26548641329695e-07	5.00929279739627e-06
CARM1+YIPF2	NM_199141+NM_024029	15.379772051	23.3244293905	70.2887466989	49.8966798063	460	588	3057	1950	1.68990568986468	6.63030538817507	3.27313322367327e-07	5.01750450370376e-06
MRS2P2	NR_024072	16.6586593117	11.7507834723	2.59454657278	2.7073474763	509	348	121	114	-2.42059013929436	4.51031443822417	3.32228228746711e-07	5.08928046486996e-06
MIAT	NR_033319+NR_033321+NR_033320+NR_003491	28.8935478094	48.0367875407	5.03880194133	12.5630232032	3321	5302	880	1972	-2.12750021073464	7.88633457110077	3.34896084096203e-07	5.12345667443401e-06
KRTAP5-2+LOC338651	NR_021489+NM_001004325	3.10954126724	4.09045693984	0.0509319342548	0.112819251172	80	102	2	4	-5.40047965807335	2.07922014606332	3.34927682031572e-07	5.12345667443401e-06
EBI3	NM_005755	0.0774308516488	0	5.88472078624	5.33770447301	1	0	116	95	6.89787403891711	1.78038453650973	3.41442899237891e-07	5.21947129338146e-06
DHX9	NM_001357+NR_033302	34.8726650501	27.4654170006	88.6442130271	88.37554002	1851	1413	7043	6327	1.47750625160754	8.10841819692889	3.43125555510486e-07	5.24153039580438e-06
ETS2	NM_001256295+NM_005239	4.81700104512	3.88419220061	18.2064269368	15.5595036751	206	161	1165	917	1.94306538349396	5.31850341039278	3.447601269249e-07	5.26282468700781e-06
RAD23A	NM_001270362+NM_005053+NR_072976+NM_001270363	44.6689486331	42.8385453855	165.557483652	107.57106908	896	835	5081	2983	1.65111295274039	7.32377491238751	3.464673584534e-07	5.2851976751521e-06
HEG1	NM_020733	10.7212046016	13.442292076	3.5845514594	4.13752178794	1115	1355	569	593	-1.63997798553903	6.18832987009031	3.47965894756284e-07	5.30435815177263e-06
CDCA7L+DNAH11	NM_003777+NM_001127371+NM_001127370+NM_018719	9.02187664649	5.3722716763	37.7499673581	22.3285973164	349	191	2147	1207	2.06442558144578	5.97031570027954	3.49697817408291e-07	5.32704718370916e-06
HIGD1A	NM_001099669+NM_001099668+NM_014056	3.47600744917	5.26534083983	22.7069991604	17.1201574552	117	169	1090	742	2.11425157850519	5.09742706922936	3.51607855805765e-07	5.35241603740509e-06
KEAP1	NM_203500+NM_012289	4.12069513351	3.69690218661	18.0531429303	16.4885514965	115	100	769	669	2.18303263075692	4.74471306988998	3.53109586952249e-07	5.37153839678751e-06
BTBD11	NM_001018072+NM_001017523	7.22958150132	6.38663881589	0.961340162925	1.56382450292	473	405	96	141	-2.43152052562372	4.5434275826768	3.54528247693314e-07	5.38937138171733e-06
CARS	NM_139273+NM_001751+NM_001194997+NM_001014437+NR_036542	13.3650285172	18.4104770594	52.1425441946	46.9474691782	392	520	2319	1870	1.6397099882524	6.39211186749052	3.5889996321876e-07	5.45203937181276e-06
STK39	NM_013233	9.84185383838	13.7330290971	37.6314463288	36.1956702687	366	495	2136	1855	1.65499400103859	6.3208597748238	3.65231140101442e-07	5.54436584990912e-06
ARHGAP11A	NM_014783+NM_199357	2.85311179756	7.32534109886	13.033554132	20.3585826766	182	199	1269	874	1.92712094978812	5.35948614972774	3.66361910994735e-07	5.55767462067256e-06
POLD4	NM_001256870+NM_021173+NR_046413+NR_046412+NR_046411	24.4353949614	12.7611208291	3.31234069458	2.51741243137	475	247	88	69	-2.75925795312582	4.21559047495113	3.67046764956645e-07	5.56420511671976e-06
RAPH1	NM_213589+NM_203365	1.14645898433	1.98401255337	6.17910677362	13.4036198788	130	207	815	1670	2.34811619974543	5.52486743566982	3.76837601633044e-07	5.70867211615154e-06
CYP4V2	NM_207352	15.2907660696	16.4903690061	2.96740203352	5.18785028325	817	854	242	382	-1.96178460632364	5.55372341639119	3.77326658699121e-07	5.71212502355935e-06
CORO1C	NM_001276471+NM_014325+NM_001105237	0.732790568432	1.58524666961	11.9242193617	6.01612118644	31	65	773	362	2.98668427368022	4.27564050451647	3.77950000051966e-07	5.71760459967963e-06
WDR76	NM_024908+NM_001167941	5.02829451569	5.02994284029	25.6675674988	14.3092309208	230	223	1792	902	1.99903094469323	5.66514731956356	3.81141173318768e-07	5.76189576112512e-06
TMED9	NM_017510	22.9419331169	32.6030856039	80.9099215372	95.2067230177	363	500	1954	2076	1.67148346061635	6.33672726433703	3.83295498461719e-07	5.79046203649869e-06
RGS2	NM_002923	18.1947015204	14.6004345473	1.92268032585	2.12946315292	279	217	45	45	-3.0121092636837	3.64634861132274	3.84113228238319e-07	5.79881081277656e-06
IFITM1	NM_003641	424.968699975	365.229041127	129.6803634	151.022595991	3461	2883	1612	1695	-1.49195487578163	7.58557873819033	3.84505749049828e-07	5.80073328307931e-06
ZNF792	NM_175872	11.3218722125	10.4195369433	2.49236338536	2.13603557005	500	446	168	130	-2.22596960227175	4.68468472557775	3.88428178566109e-07	5.8558693357227e-06
CENPH	NM_022909	1.83810473104	1.04630319934	21.9675570707	10.3943557788	29	16	529	226	3.48568610134712	3.64630991600137	3.89539543287977e-07	5.86857955194524e-06
PHF23	NM_024297	3.28471023696	2.36333157295	17.6694038782	14.9909188085	76	53	624	478	2.53155351710777	4.30433063373194	3.99855341960675e-07	6.01984556461787e-06
MED13L	NM_015335	40.0014596583	35.0524358882	13.5682431184	14.2304825978	4261	3619	2206	2089	-1.4306307940733	7.91455503609686	4.03475193773607e-07	6.07016496822396e-06
ARVCF+COMT+MIR4761+TXNRD2	NM_006440+NM_000754+NM_001135161+NM_001135162+NM_007310+NR_039918+NM_001670	12.9559807073	10.5245512811	36.1066747402	40.2579398865	299	233	1291	1370	1.77015820291037	5.71674768092953	4.05512883160022e-07	6.09662839802439e-06
ATF7IP	NM_018179	65.2027908125	64.328916675	23.5127179947	23.9033495303	3452	3301	1900	1744	-1.44592867701749	7.68780925315956	4.05941408555177e-07	6.09887933526408e-06
MASP2	NM_006610+NM_139208	31.4142800051	22.5323045474	5.68580821412	7.85862980261	876	609	242	302	-1.99589857006751	5.37704696553317	4.09513461824739e-07	6.14832325148673e-06
ICT1	NM_001545	35.6562465115	46.7077961486	147.055515708	114.903796749	356	452	2241	1581	1.6782719433233	6.24710728730273	4.25113718240616e-07	6.37816363958401e-06
HIST1H1E	NM_005321	379.856918326	787.636638885	147.103414485	45.7359856792	3387	6807	2002	562	-2.57710731121845	8.05374094541844	4.28439362480854e-07	6.42365390971123e-06
JAK1+RAVER2	NM_018211+NM_002227	106.747489252	97.7422760472	28.6585192439	42.4845506784	6077	5403	2495	3339	-1.52175660572833	8.43311826496207	4.32091827020718e-07	6.47397857265631e-06
CITED2	NM_006079+NM_001168389+NM_001168388	105.256078621	65.5436872418	22.2524596197	28.8071487473	2202	1397	700	873	-1.7413976606596	6.70711508189011	4.33987789384496e-07	6.49793490265971e-06
